emlak_tipi,m2_brut,m2_net,oda_sayisi,bina_yaşi,bulundugu_kat,isitma,banyo_sayisi,balkon,esyali,site_icerisi,krediye_uygun,kimden,konum,fiyat
  Satılık Daire ,125.0,110.0,  3+1,  0,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,460000.0
  Satılık Daire ,110.0,100.0,  3+1,  3,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,370000.0
  Satılık Daire ,100.0,90.0,  2+1,  21-25 arası,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,765000.0
  Satılık Daire ,115.0,110.0,  2+1,  31 ve üzeri,  6,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,196000.0
  Satılık Daire ,100.0,85.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Gemlik,500000.0
  Satılık Daire ,160.0,150.0,  3+1,  26-30 arası,  3,  Merkezi,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,250000.0
  Satılık Daire ,80.0,75.0,  2+1,  11-15 arası,  Giriş Katı,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Gemlik,348000.0
  Satılık Daire ,115.0,110.0,  2+1,  2,  Giriş Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,295000.0
  Satılık Daire ,80.0,70.0,  2+1,  31 ve üzeri,  3,  Yok,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,300000.0
  Satılık Daire ,90.0,80.0,  2+1,  26-30 arası,  Giriş Altı Kot 2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,107500.0
  Satılık Daire ,140.0,140.0,  3+1,  11-15 arası,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Gemlik,450000.0
  Satılık Daire ,135.0,125.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,435000.0
  Satılık Daire ,110.0,100.0,  3+1,  21-25 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,227000.0
  Satılık Daire ,100.0,90.0,  2+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,232000.0
  Satılık Daire ,120.0,110.0,  3+1,  21-25 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,209000.0
  Satılık Daire ,125.0,100.0,  3+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Hayır,  Hayır,  Sahibinden,Gemlik,615000.0
  Satılık Daire ,135.0,125.0,  3+1,  21-25 arası,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Gemlik,255000.0
  Satılık Daire ,120.0,110.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Hayır,  İnşaat Firmasından,Gemlik,480000.0
  Satılık Daire ,140.0,130.0,  3+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,410000.0
  Satılık Daire ,140.0,130.0,  3+1,  11-15 arası,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,425000.0
  Satılık Daire ,130.0,120.0,  3+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,360000.0
  Satılık Daire ,100.0,90.0,  2+1,  26-30 arası,  3,  Yok,  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Gemlik,130000.0
  Satılık Daire ,132.0,122.0,  3+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Gemlik,435000.0
  Satılık Daire ,85.0,75.0,  2+1,  31 ve üzeri,  2,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,160000.0
  Satılık Daire ,300.0,260.0,  4+1,  4,  4,  Doğalgaz (Kombi),  4,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Sahibinden,Gemlik,625000.0
  Satılık Daire ,230.0,200.0,  5+1,  0,  7,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Gemlik,480000.0
  Satılık Yazlık ,85.0,75.0,  2+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Gemlik,360000.0
  Satılık Daire ,159.0,120.0,  3+1,  4,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,398000.0
  Satılık Daire ,165.0,160.0,  4+1,  21-25 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,450000.0
  Satılık Daire ,100.0,90.0,  2+1,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,280000.0
  Satılık Daire ,300.0,280.0,  5+1,  5-10 arası,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,850000.0
  Satılık Daire ,90.0,80.0,  2+1,  21-25 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,99000.0
  Satılık Daire ,130.0,120.0,  3+1,  5-10 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,310000.0
  Satılık Daire ,110.0,100.0,  2+1,  16-20 arası,  Giriş Katı,  Klima,  1,  Var,  Evet,  Evet,  Hayır,  Sahibinden,Gemlik,550000.0
  Satılık Daire ,132.0,122.0,  3+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Gemlik,420000.0
  Satılık Daire ,145.0,130.0,  3+1,  5-10 arası,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,330000.0
  Satılık Daire ,210.0,160.0,  4+1,  4,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,450000.0
  Satılık Daire ,110.0,105.0,  2+1,  0,  Giriş Altı Kot 2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,245000.0
  Satılık Daire ,110.0,100.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,357500.0
  Satılık Daire ,185.0,130.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Hayır,  İnşaat Firmasından,Gemlik,570000.0
  Satılık Daire ,146.0,122.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,435000.0
  Satılık Daire ,80.0,75.0,  2+1,  26-30 arası,  3,  Yok,  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,240000.0
  Satılık Daire ,90.0,80.0,  2+1,  26-30 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,155000.0
  Satılık Daire ,120.0,115.0,  3+1,  26-30 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,250000.0
  Satılık Daire ,95.0,90.0,  2+1,  21-25 arası,  1,  Soba,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,160000.0
  Satılık Daire ,190.0,170.0,  3+1,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,425000.0
  Satılık Daire ,125.0,115.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,310000.0
  Satılık Daire ,125.0,110.0,  3+1,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  İnşaat Firmasından,Gemlik,550000.0
  Satılık Daire ,270.0,250.0,  5+1,  0,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,470000.0
  Satılık Daire ,190.0,180.0,  5+1,  26-30 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,600000.0
  Satılık Daire ,135.0,121.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,395000.0
  Satılık Daire ,85.0,80.0,  2+1,  31 ve üzeri,  Giriş Katı,  Yok,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,350000.0
  Satılık Daire ,90.0,80.0,  2+1,  0,  1,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,340000.0
  Satılık Daire ,150.0,125.0,  3+1,  0,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,525000.0
  Satılık Daire ,125.0,125.0,  3+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,350000.0
  Satılık Daire ,115.0,110.0,  2+1,  3,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,375000.0
  Satılık Daire ,70.0,60.0,  1+1,  31 ve üzeri,  3,  Yok,  1,  Var,  Evet,  Evet,  Evet,  Sahibinden,Gemlik,535000.0
  Satılık Daire ,130.0,120.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,360000.0
  Satılık Daire ,152.0,135.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Belirtilmemiş,  İnşaat Firmasından,Gemlik,500000.0
  Satılık Daire ,110.0,100.0,  2+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,280000.0
  Satılık Daire ,125.0,115.0,  3+1,  26-30 arası,  Giriş Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,152000.0
  Satılık Daire ,170.0,155.0,  3+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  İnşaat Firmasından,Gemlik,530000.0
  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  7,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,400000.0
  Satılık Yazlık ,95.0,85.0,  2+1,  16-20 arası,  5,  Soba,  1,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Gemlik,350000.0
  Satılık Daire ,90.0,85.0,  2+1,  4,  Giriş Altı Kot 3,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Sahibinden,Gemlik,345000.0
  Satılık Daire ,110.0,110.0,  2+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,350000.0
  Satılık Yazlık ,100.0,85.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Sahibinden,Gemlik,320000.0
  Satılık Daire ,75.0,70.0,  2+1,  31 ve üzeri,  5,  Yok,  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Gemlik,240000.0
  Satılık Daire ,95.0,85.0,  2+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,225000.0
  Satılık Daire ,110.0,100.0,  2+1,  31 ve üzeri,  4,  Doğalgaz Sobası,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,145000.0
  Satılık Daire ,120.0,120.0,  3+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,375000.0
  Satılık Daire ,280.0,260.0,  5+1,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,550000.0
  Satılık Yazlık ,180.0,140.0,  3+1,  26-30 arası,  Villa Tipi,  Soba,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,465000.0
  Satılık Daire ,140.0,110.0,  3+1,  16-20 arası,  Villa Tipi,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Hayır,  Emlak Ofisinden,Gemlik,575000.0
  Satılık Daire ,280.0,250.0,  6+1,  2,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,829000.0
  Satılık Daire ,110.0,100.0,  2+1,  16-20 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,250000.0
  Satılık Daire ,120.0,104.0,  2+1,  21-25 arası,  5,  Doğalgaz Sobası,  1,  Var,  Evet,  Evet,  Evet,  Sahibinden,Gemlik,450000.0
  Satılık Daire ,130.0,125.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,340000.0
  Satılık Daire ,125.0,90.0,  2+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Hayır,  İnşaat Firmasından,Gemlik,520000.0
  Satılık Daire ,150.0,130.0,  3+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,750000.0
  Satılık Daire ,95.0,85.0,  2+1,  26-30 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,110000.0
  Satılık Daire ,120.0,100.0,  3+1,  21-25 arası,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,150000.0
  Satılık Yazlık ,120.0,110.0,  3+1,  16-20 arası,  2,  Soba,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,427500.0
  Satılık Daire ,145.0,130.0,  3+1,  21-25 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Gemlik,320000.0
  Satılık Yazlık ,504.0,420.0,  2+1,  21-25 arası,  Müstakil,  Soba,  1,  Var,  Hayır,  Hayır,  Hayır,  Sahibinden,Gemlik,695000.0
  Satılık Daire ,85.0,75.0,  2+1,  16-20 arası,  2,  Soba,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,360000.0
  Satılık Daire ,130.0,120.0,  3+1,  3,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,390000.0
  Satılık Daire ,170.0,160.0,  3+1,  21-25 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,250000.0
  Satılık Daire ,220.0,185.0,  4+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,420000.0
  Satılık Daire ,350.0,100.0,  2+1,  21-25 arası,  1,  Soba,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,525000.0
  Satılık Yazlık ,80.0,70.0,  2+1,  31 ve üzeri,  Zemin Kat,  Yok,  1,  Var,  Evet,  Evet,  Evet,  Sahibinden,Gemlik,465000.0
  Satılık Daire ,90.0,80.0,  2+1,  26-30 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,182000.0
  Satılık Daire ,85.0,70.0,  2+1,  31 ve üzeri,  2,  Soba,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,360000.0
  Satılık Daire ,125.0,102.0,  2+1,  0,  Bahçe Katı,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,580000.0
  Satılık Daire ,90.0,85.0,  2+1,  0,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Gemlik,195000.0
  Satılık Daire ,100.0,95.0,  2+1,  3,  1,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Sahibinden,Gemlik,365000.0
  Satılık Daire ,125.0,125.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,460000.0
  Satılık Daire ,150.0,140.0,  2+1,  0,  Giriş Altı Kot 2,  Doğalgaz Sobası,  2,  Var,  Hayır,  Hayır,  Hayır,  İnşaat Firmasından,Gemlik,850000.0
  Satılık Daire ,180.0,150.0,  4+1,  0,  3,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,875000.0
  Satılık Daire ,95.0,85.0,  2+1,  16-20 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,277000.0
  Satılık Daire ,115.0,110.0,  3+1,  21-25 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,235000.0
  Satılık Daire ,90.0,75.0,  2+1,  26-30 arası,  4,  Soba,  1,  Var,  Evet,  Evet,  Hayır,  Sahibinden,Gemlik,235000.0
  Satılık Daire ,115.0,100.0,  2+1,  5-10 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,299000.0
  Satılık Daire ,100.0,100.0,  3+1,  31 ve üzeri,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,207000.0
  Satılık Daire ,115.0,100.0,  2+1,  21-25 arası,  Giriş Altı Kot 2,  Soba,  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,135000.0
  Satılık Daire ,140.0,130.0,  2+1,  0,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,375000.0
  Satılık Daire ,290.0,260.0,  5+1,  3,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,499000.0
  Satılık Daire ,120.0,110.0,  2+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,270000.0
  Satılık Daire ,110.0,100.0,  3+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Sahibinden,Gemlik,179000.0
  Satılık Daire ,145.0,125.0,  2+1,  16-20 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,400000.0
  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,320000.0
  Satılık Daire ,131.0,120.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,645000.0
  Satılık Daire ,135.0,125.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,575000.0
  Satılık Daire ,125.0,110.0,  3+1,  16-20 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Gemlik,210000.0
  Satılık Daire ,166.0,132.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Hayır,  İnşaat Firmasından,Gemlik,680000.0
  Satılık Daire ,170.0,140.0,  3+1,  0,  Zemin Kat,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Hayır,  Emlak Ofisinden,Gemlik,770000.0
  Satılık Yazlık ,90.0,75.0,  2+1,  26-30 arası,  3,  Soba,  1,  Var,  Evet,  Evet,  Hayır,  Sahibinden,Gemlik,220000.0
  Satılık Daire ,95.0,90.0,  2+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,165000.0
  Satılık Daire ,95.0,88.0,  2+1,  31 ve üzeri,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Gemlik,130000.0
  Satılık Daire ,280.0,250.0,  5+1,  0,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,650000.0
  Satılık Daire ,75.0,70.0,  2+1,  21-25 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,249000.0
  Satılık Daire ,135.0,120.0,  3+1,  26-30 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,210000.0
  Satılık Daire ,125.0,120.0,  3+1,  31 ve üzeri,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,200000.0
  Satılık Daire ,125.0,110.0,  3+1,  3,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,315000.0
  Satılık Daire ,70.0,70.0,  2+1,  31 ve üzeri,  6,  Doğalgaz Sobası,  1,  Var,  Evet,  Hayır,  Hayır,  Sahibinden,Gemlik,275000.0
  Satılık Daire ,110.0,93.0,  3+1,  21-25 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,230000.0
  Satılık Daire ,159.0,115.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,420000.0
  Satılık Daire ,270.0,250.0,  5+1,  0,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,550000.0
  Satılık Daire ,230.0,230.0,  6+1,  3,  Giriş Altı Kot 3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,575000.0
  Satılık Daire ,85.0,75.0,  2+1,  26-30 arası,  5,  Soba,  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,370000.0
  Satılık Daire ,130.0,120.0,  3+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Hayır,  Emlak Ofisinden,Gemlik,295000.0
  Satılık Daire ,91.0,56.0,  1+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Hayır,  İnşaat Firmasından,Gemlik,335000.0
  Satılık Daire ,135.0,125.0,  3+1,  0,  2,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,410000.0
  Satılık Daire ,104.0,72.0,  2+1,  0,  5,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Gemlik,725000.0
  Satılık Daire ,270.0,220.0,  4+1,  5-10 arası,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,582500.0
  Satılık Daire ,80.0,75.0,  2+1,  31 ve üzeri,  2,  Soba,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,113000.0
  Satılık Daire ,70.0,65.0,  2+1,  31 ve üzeri,  1,  Klima,  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,230000.0
  Satılık Daire ,130.0,110.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,325000.0
  Satılık Daire ,270.0,260.0,  6+1,  4,  3,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,550000.0
  Satılık Daire ,110.0,100.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,295000.0
  Satılık Daire ,215.0,195.0,  5+1,  0,  Çatı Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,850000.0
  Satılık Daire ,125.0,120.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,345000.0
  Satılık Daire ,85.0,80.0,  2+1,  3,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,385000.0
  Satılık Daire ,80.0,75.0,  2+1,  26-30 arası,  2,  Soba,  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,165000.0
  Satılık Daire ,100.0,95.0,  2+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,400000.0
  Satılık Daire ,80.0,70.0,  2+1,  31 ve üzeri,  7,  Yok,  1,  Var,  Hayır,  Evet,  Hayır,  Sahibinden,Gemlik,570000.0
  Satılık Daire ,110.0,105.0,  3+1,  26-30 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Gemlik,265000.0
  Satılık Daire ,120.0,110.0,  3+1,  26-30 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,187000.0
  Satılık Daire ,139.0,109.0,  3+1,  0,  1,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Gemlik,395000.0
  Satılık Daire ,69.0,66.0,  2+1,  16-20 arası,  5,  Kat Kaloriferi,  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Gemlik,150000.0
